tahun;kd_desa;fitur_1;fitur_2;fitur_3;fitur_4;fitur_5;fitur_6;idm
2019;5208052004;13981000;1721202500;0;66823000;0;100000000;0.716
2019;5207082001;0;515850000;10886548;0;0;100000000;0.8508
2019;5204262005;5767000;638732038;112318438;57063695;1000000;61223340;0.6275
2019;5204102011;12753800;702702069;137126000;17798500;0;0;0.65
2019;5201092006;0;875677200;0;87432000;0;0;0.6857
2019;5203142010;19500000;802605500;46108000;40140500;0;40000000;0.6556
2019;5203142001;0;1333971750;99966750;99937500;0;0;0.8038
2019;5203142002;0;1114494256;4500000;0;0;20567720;0.7359
2019;5206072014;81363233;526430110;88205000;52153900;0;50000000;0.6643
2019;5207072004;16066000;670727925;140685501;9850000;0;106439100;0.7857
2019;5206122003;37145000;639902472;251499823;513308953;2910000;50000000;0.5429
2019;5205012013;7000000;841212000;16200000;78089000;0;0;0.6576
2019;5205012014;0;719394000;145000000;75500000;0;49937000;0.6702
2019;5202052003;0;1873436750;0;404254897;0;0;0.7613
2019;5202032004;217500;918336201;5782500;222557500;16710000;0;0.7324
2019;5207062002;0;1161669346;9410000;27250000;0;100000000;0.7089
2019;5207082004;0;604601181;0;140570328;0;150000000;0.7765
2019;5204172008;61220800;584814471;98219613;60710274;989946;50000000;0.6176
2019;5204172002;37948430;625580292;80565000;53340000;0;31863279;0.6994
2019;5204172001;2000000;785423000;40000000;0;0;42616574;0.6568
2019;5201132003;0;1457871404;3000000;44750000;10000000;0;0.6027
2019;5201132008;18523000;871709000;115681000;0;0;500000000;0.6833
2019;5204052004;20270000;897263500;150499500;39035000;0;58938000;0.7294
2019;5204102010;3986500;535991500;31593000;207467000;5000000;22000000;0.6816
2019;5206052006;71010692;418027862;181990000;58705000;7000000;98664037;0.7951
2019;5206052012;31355000;530322842;194810610;57736864;0;24463822;0.6876
2019;5202062009;0;1185751250;0;221020300;0;161016478;0.73
2019;5204242002;0;786125824;49749000;1595000;3500000;50000000;0.6646
2019;5203052003;40885000;1306656500;232815500;18592000;0;0;0.7198
2019;5203052004;7570000;1243213800;452072200;14658000;0;25000000;0.667
2019;5203052005;47800000;1158569000;0;135935000;0;50000000;0.7449
2019;5203052008;16271000;968849000;79399000;165771000;0;50000000;0.6876
2019;5204242002;0;750089100;0;234545000;0;197000000;0.6646
2019;5204252005;50102500;1054006794;71989500;49240800;1425399;100000000;0.6157
2019;5207072006;0;858215205;65360000;253750000;0;54000000;0.637
2019;5205052006;16950000;595724000;232818000;99700000;1328000;50000000;0.7656
2019;5206102004;15000000;770648000;128576879;109500000;0;50000000;0.6395
2019;5206082008;63779999;855609175;168346611;201084998;10020000;0;0.5571
2019;5205012010;0;725768000;0;205200000;0;50000000;0.6533
2019;5205042003;0;1022213000;7200000;0;0;50000000;0.6441
2019;5205042003;0;730714500;354111500;28938000;0;0;0.6927
2019;5202032010;0;833807500;0;177803326;4600000;113000000;0.776
2019;5202012015;0;914112060;0;259120535;0;130192511;0.6981
2019;5203162007;141121750;4097597000;38000000;389312500;15000000;383325000;0.6152
2019;5201032019;85850500;553783000;55144500;231272500;0;50000000;0.7038
2019;5206122012;0;571208727;108921000;166744039;4000000;0;0.6873
2019;5203182006;0;1524934000;111098000;25000000;0;50000000;0.6381
2019;5203012012;160000000;562845596;39857404;134624000;0;25000000;0.6571
2019;5202082008;0;1130627000;0;186633000;0;226618980;0.6778
2019;5203192013;3450000;736249088;169505994;31199500;0;50064618;0.6571
2019;5201142002;0;550165400;183955735;304335700;3250000;0;0.8052
2019;5205032006;0;832340000;0;9770000;0;50000000;0.6863
2019;5207032001;1800000;974525488;6600000;0;0;0;0.6279
2019;5201082002;0;1452886072;0;165499900;0;0;0.6873
2019;5202042012;0;1649005670;0;333971950;0;224103099;0.6568
2019;5202012010;0;926169400;0;139286840;0;200000000;0.779
2019;5201012012;270550846;645108000;28978750;36764850;0;0;0.7003
2019;5201092002;35810000;755510900;0;58084000;0;50000000;0.7397
2019;5204102006;16029700;740882000;44868300;0;0;0;0.6538
2019;5202092002;0;866431000;0;387788000;0;165357857;0.6808
2019;5206132005;9500000;147049979;431550000;258632959;617000;12524961;0.6297
2019;5206012010;144161390;166001775;267064252;272680000;10000000;50000000;0.6119
2019;5206122014;188739598;623514800;160405000;135381792;2500000;30000000;0.6106
2019;5202112009;0;1366848950;0;168034500;0;50044685;0.6998
2019;5201022002;22012000;661430200;61670000;468214700;0;0;0.7019
2019;5203042003;0;1247841000;10125000;0;0;50000000;0.6687
2019;5203042008;5944500;1198814973;158855357;2266000;0;91991170;0.6944
2019;5203012014;186655846;612026564;80140000;22435200;0;30000000;0.7027
2019;5203192012;0;949361000;0;32000000;0;150000000;0.6589
2019;5203112002;15582500;1224728500;26800000;25000000;28450000;100000000;0.6841
2019;5202092007;0;701233278;0;854527200;0;200000000;0.7243
2019;5202112001;0;1505798750;0;302132882;0;200900000;0.6705
2019;5203182005;34880500;1173971934;5600000;72030000;0;0;0.7346
2019;5202012012;0;1304770500;0;243035000;3135000;52969000;0.7221
2019;5207052008;0;468523698;212632500;37690000;0;299975229;0.7667
2019;5204062006;19080000;668321000;102240000;104620000;0;50000000;0.719
2019;5204092001;20343400;519991800;203112800;29665000;0;23000000;0.7822
2019;5204092013;2250000;352296000;46400000;346663000;0;15000000;0.7021
2019;5203022009;37671000;564619060;63700000;256176000;0;33746940;0.6921
2019;5206082012;30385000;928392864;97905641;20749000;10000000;10000000;0.6494
2019;5206132003;10600000;381430448;66303172;240000000;9999999;100000000;0.6295
2019;5204132003;0;792980042;16917000;0;0;50000000;0.6063
2019;5207072005;0;890410235;13653015;75632500;0;0;0.7171
2019;5202062004;0;990376980;0;232541861;0;135950149;0.8619
2019;5205052011;175000000;933990000;0;130368000;0;0;0.6779
2019;5208042007;1320000;978643000;560000000;177000000;0;0;0.671
2019;5202092003;0;942646150;0;215267000;0;148168646;0.7429
2019;5204282003;8100000;952811975;19624000;0;0;35846236;0.5616
2019;5207072001;0;893099998;360179181;33816000;0;0;0.7178
2019;5202082003;0;870646000;0;135601000;0;123674000;0.6516
2019;5206062008;106345437;295468574;171954500;230730030;0;0;0.6898
2019;5206072011;42261380;485931721;191750000;213500000;0;33500000;0.6124
2019;5205062010;10000000;830343000;0;8000000;0;50000000;0.6313
2019;5205062002;2500000;833553000;36000000;91200000;0;50000000;0.6351
2019;5205072008;0;817594000;29949000;6650000;0;100000000;0.6743
2019;5201032021;98293175;594486917;141844287;56597500;0;59707719;0.6779
2019;5206062005;95647517;914120547;486574000;136948000;22419000;85000000;0.6713
2019;5206062015;53295000;541695882;132133029;51905000;0;50000000;0.6981
2019;5206182007;89666254;337147000;136907500;271985000;0;0;0.6576
2019;5206132011;88684000;514159638;82084900;17645000;10000000;90943708;0.5975
2019;5206042001;69671500;561589000;257705000;144997602;0;50000000;0.5821
2019;5206132004;26000000;469876700;88471207;54395000;9200000;129000000;0.6683
2019;5206082014;87150000;552006002;74899720;116500000;0;50000000;0.5924
2019;5206042003;23359000;641897296;129370101;75487000;10000000;0;0.5876
2019;5204092003;4450000;497273600;83593500;208008600;0;20000000;0.7219
2019;5206122005;57192500;1056986080;139887400;293372902;0;62630125;0.5554
2019;5206022009;127489254;395791628;137970886;133153118;5000000;37707000;0.6733
2019;5204222008;0;668764937;101284500;22070000;0;0;0.7016
2019;5206102001;43500000;775814000;190282515;252136000;0;0;0.7276
2019;5206032013;166460000;320666696;253699000;37975000;50250000;35355000;0.6738
2019;5206012018;0;121309738;208800000;505350000;0;0;0.5843
2019;5205052007;79000000;793853000;11000000;148500000;10000000;75000000;0.7025
2019;5206072001;0;789872622;93225906;195858294;0;0;0.6157
2019;5206182006;161060648;435155000;191975800;277923000;24000000;82625000;0.6335
2019;5206052005;54328248;398724599;281023194;106846835;0;16770651;0.7027
2019;5206072003;0;619537604;189657838;256089136;0;66735741;0.6176
2019;5205072006;6000000;782405000;0;54620000;0;0;0.689
2019;5202022009;0;732019000;0;211938000;0;104898000;0.7317
2019;5203062008;80902000;657817000;20000000;69539000;0;97000000;0.7057
2019;5201032002;51462000;728496305;40550000;41110000;10000000;35000000;0.7689
2019;5201032002;18500000;708203600;307938400;5000000;0;0;0.7689
2019;5206142005;27500000;977730642;78800000;236539537;10000000;0;0.5738
2019;5206142006;85600000;431417000;108266000;175628624;8000000;75000000;0.4602
2019;5206062018;113851000;358174800;108501000;94189042;0;75000000;0.6924
2019;5206142004;31643600;589766000;153302282;18500000;3500000;50000000;0.5611
2019;5206092005;137024750;426672707;79264997;13100000;10000000;128026156;0.5648
2019;5206072009;27058828;737949000;80880449;226486813;0;31000000;0.5625
2019;5204092010;30428500;770936250;100113250;14160000;0;0;0.6878
2019;5201022007;0;1155391948;108639800;354575300;0;0;0.6681
2019;5204142005;7414000;774370000;11394000;18938000;0;50000000;0.6641
2019;5205012007;32110000;1718473834;136380844;99020000;10000000;20000000;0.657
2019;5204062004;16225000;477342823;97666000;94156600;0;93340000;0.6559
2019;5203142011;0;1193274866;0;3993134;0;0;0.6473
2019;5204022007;60950000;803984935;152040000;2963000;0;50000000;0.7275
2019;5203102011;48500000;848230000;0;115500000;0;100000000;0.6411
2019;5203062003;26850000;842765981;110172019;9450000;0;50000000;0.6962
2019;5204292004;5087000;598070160;91639000;107852500;0;10000000;0.6349
2019;5206182012;56014698;279224662;294289002;76827448;0;54000000;0.7129
2019;5202032009;0;1039470300;0;232770000;0;200311895;0.7421
2019;5206072002;9000000;609110301;221349942;229979489;0;44560076;0.6071
2019;5201032017;22417500;964601500;50542000;171674000;0;0;0.6365
2019;5206082009;80800000;227215000;172834925;284985000;10000000;70000000;0.6067
2019;5204142014;0;657056000;72678000;0;0;60000000;0.8075
2019;5204242003;139770000;461164000;119450000;47750000;0;50000000;0.6065
2019;5206182001;58996329;495650000;179343100;111330000;9000000;30000000;0.7208
2019;5206032008;14300000;543101315;345970000;143738000;10000000;27999999;0.6254
2019;5203032016;6750000;1264592000;74692500;53552500;0;0;0.6532
2019;5202112007;0;1245926100;0;221961500;0;95000000;0.7021
2019;5203202006;0;1593171000;0;0;0;0;0.7211
2019;5203132015;26981800;1001007200;43687000;20213000;0;0;0.6402
2019;5203062006;45268000;902728000;0;6575000;0;78863000;0.6906
2019;5203052002;32280000;1559223000;9250000;31620000;0;0;0.7354
2019;5206162002;49229026;693652450;137212436;20500000;4999999;100000000;0.6397
2019;5206162001;27261071;299500000;238489000;146700000;6000000;350000000;0.5149
2019;5206062010;127289036;800411697;286854000;81713055;5000000;0;0.5917
2019;5203202015;0;1008561000;0;0;0;0;0.6827
2019;5207082005;0;462983937;157873614;183348015;0;50000000;0.8333
2019;5202102010;0;991278600;0;246711500;0;136700000;0.7114
2019;5203192010;33450000;880318000;28450000;31800000;0;50000000;0.6717
2019;5205062001;7500000;1000377000;96000000;238109000;20000000;30000000;0.774
2019;5206012016;42501000;232723873;98150000;431825000;0;70000000;0.5924
2019;5202112004;0;1128197100;0;244764033;0;155000000;0.6384
2019;5201072003;7184000;2047151800;200066100;252936100;0;100000000;0.7132
2019;5204222001;4572500;866025760;133821000;30362500;0;0;0.6983
2019;5203192008;0;781915957;81294000;62070000;0;0;0.6711
2019;5203192008;0;2289497950;55777000;124165000;0;0;0.8119
2019;5208052001;73176000;948980470;285183500;52551500;0;0;0.711
2019;5202082007;0;1047916380;0;231997000;0;160935264;0.6911
2019;5203202004;64649200;1091631500;51610000;26475300;0;0;0.7144
2019;5206032015;18650000;305884000;374150000;167766195;0;0;0.7168
2019;5202072008;0;1069119850;0;226129500;0;151000000;0.7392
2019;5208032008;0;1329694489;91437000;196022400;0;0;0.6456
2019;5203202012;31200000;1119265000;26000000;39600000;0;0;0.6738
2019;5203172002;363955151;681847150;83832699;19650000;0;0;0.7908
2019;5202102008;0;1015301500;0;271845500;0;201168500;0.8337
2019;5203122004;169000000;1765746999;302764000;280000000;0;0;0.6975
2019;5203122008;51386400;1304698600;99151000;0;0;0;0.6273
2019;5202042010;0;1435486900;0;287097200;0;191398398;0.6938
2019;5202042005;0;1323580250;0;243129800;0;179588000;0.6133
2019;5202022007;0;1192830500;28360000;254141000;0;164003424;0.7505
2019;5203192005;0;975380347;67176252;31800000;0;81549401;0.6419
2019;5201092008;0;1162899000;84345000;11789000;0;36831000;0.6324
2019;5202052006;0;347428900;0;1106265050;0;160631350;0.8422
2019;5204232003;15825000;542477600;98785000;157132000;300000;29000000;0.6859
2019;5201082005;12875000;1010045300;6389000;12113500;0;0;0.6427
2019;5203022011;27309382;2213783106;39600000;819026518;0;172015300;0.6313
2019;5203112004;0;1055182600;21220000;25000000;30655400;200000000;0.7244
2019;5203162006;18500000;1780139000;52817500;49250000;8782500;0;0.7167
2019;5202022006;0;840783969;0;159777750;0;0;0.6537
2019;5204102007;12491500;750879500;105772050;11880000;1622450;0;0.7221
2019;5204022009;40183000;702080032;126340000;5238003;0;58909920;0.6743
2019;5206052007;24665000;490674558;212804999;4860000;0;60264133;0.6986
2019;5203112007;0;904057300;206496200;280298500;0;100000000;0.7702
2019;5201122008;0;803809040;197677500;103486000;5000000;150000000;0.6741
2019;5203012002;18500000;1327880325;138953675;0;0;150000000;0.6632
2019;5203012009;289700000;718984551;102821649;14363400;0;166286400;0.659
2019;5206092001;26465666;551715025;143247684;50230406;33734105;80000000;0.647
2019;5204132004;0;668564000;223344000;2000000;0;0;0.7816
2019;5203082004;0;1750080000;69200000;66380000;0;0;0.741
2019;5203082009;0;1375487000;0;0;0;100000000;0.7597
2019;5206062013;11490000;472409864;264108385;540183338;0;50000000;0.5895
2019;5204092005;0;628113400;167361600;10000000;0;15000000;0.7989
2019;5207062004;0;822054999;62770000;164450000;10000000;0;0.7629
2019;5202042013;0;1239753598;0;262460000;0;0;0.6844
2019;5202102012;0;879576500;0;381834522;0;140156000;0.6792
2019;5202082001;0;1060437675;0;182821750;0;141554519;0.7989
2019;5203112001;12000000;744302400;79673600;190460000;25000000;0;0.6327
2019;5203082006;18000000;2802305322;0;10087678;0;0;0.8133
2019;5203082008;14492000;1494845400;27525000;107819000;0;50000000;0.7132
2019;5203112006;9397000;1146451700;10845000;57820000;17320300;50000000;0.654
2019;5203122002;85603000;816331000;169166000;100862000;0;82876000;0.8213
2019;5203122007;26416000;917182000;144260000;26500000;0;0;0.6794
2019;5203122010;17020000;972285160;15499836;83656004;0;0;0.6695
2019;5204062003;152440000;959467750;189432000;19000000;0;50000000;0.7243
2019;5204052007;102386000;525796745;329314750;199675000;14665628;7421000;0.6094
2019;5204202005;43315989;823187258;3000000;0;0;0;0.7346
2019;5203012015;30370000;1139447500;53560000;14837500;0;0;0.6822
2019;5203162008;104700000;1190102000;0;0;0;100000000;0.6024
2019;5204222006;1004400;297982345;396675000;6448000;0;4662700;0.7262
2019;5204232001;18669500;1427506500;55615000;69515000;0;87401000;0.6516
2019;5206152002;173000000;399403475;407600000;79500000;0;0;0.5816
2019;5206112014;65960000;812318843;134769067;250311059;5500000;25000000;0.5503
2019;5201142008;20000000;760203770;28415000;33572500;0;50000000;0.7163
2019;5202022008;0;958447400;0;0;0;0;0.7713
2019;5206052008;116799992;386429999;174535000;75625095;4000000;127000000;0.6906
2019;5205052013;17000000;478477000;12000000;316208000;9400000;50000000;0.6276
2019;5206032004;40738691;602250000;156700000;39914000;2000000;0;0.7798
2019;5206022012;42951413;486904456;170508000;86683000;0;64999999;0.667
2019;5206132007;25000000;673546445;333349999;75165000;10000000;0;0.6292
2019;5206182011;115761281;343530000;196451700;75290000;5000000;50000000;0.6462
2019;5206062009;53120007;791830107;200871923;13823000;0;50000000;0.5167
2019;5204112010;37529251;706958445;104619000;4515000;0;0;0.6289
2019;5202112006;0;1080923150;0;217201000;0;144788120;0.7184
2019;5206072012;107500000;420408224;112000000;102000000;10000000;50000000;0.6311
2019;5205082001;0;781200000;1000000;36994000;21735000;50000000;0.6959
2019;5201092013;13445000;598400105;0;114464000;0;0;0.6724
2019;5207052007;0;1164904900;8635000;58635000;0;266788000;0.6224
2019;5203032002;0;1018886000;84500000;10000000;0;50000000;0.757
2019;5203032015;0;1285474000;0;0;0;0;0.6808
2019;5203032007;0;756446000;0;334921000;0;0;0.761
2019;5203032010;0;1316495000;0;31500000;0;0;0.6654
2019;5205032001;0;456589000;0;352551150;12009850;50000000;0.784
2019;5206022002;48579499;433358009;202091500;145861235;0;60000000;0.7327
2019;5206142007;69741460;1071297090;284566420;123350000;0;90000000;0.5205
2019;5206022003;75503200;907621680;444395568;561724290;5992587;0;0.7019
2019;5202042008;0;1430127632;0;286893867;0;190786800;0.6237
2019;5207032003;0;670746000;77139000;162145276;0;0;0.7537
2019;5207032003;0;1286962500;0;348510500;0;200000000;0.6979
2019;5203122001;37762000;965770000;23400000;54250000;0;0;0.8675
2019;5206042004;60500000;591238864;152800000;289683141;10000000;50000000;0.6298
2019;5203192003;8000000;1021999495;31360000;16800000;0;59733505;0.7644
2019;5203192016;0;853192000;0;57379000;0;0;0.6743
2019;5203192007;0;634453000;32050000;49800000;0;0;0.7351
